date,campaign_name,adset_name,ad_name,impressions,clicks,spend,conversions
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0918_미틀리에BP_블트스틱출시 (맛피아) (KR1),[26.09]F_V_BT틱_전환_블트스틱출시_제조과정형_미틀리에.맛피아.KR1_main.릴스_BPver.X_1P__260918_제과_문형민,1711,32,4506.0,1
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0916_먹스타형_블트스틱출시 (맛피아.레이먼킴) (KR2),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_레시피.맛피아.레이먼킴.KR2_main.릴스_치즈.X_1P__260916_제과_피재은,1341,32,7249.0,1
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0916_인플루언서형_블트스틱출시 (맛피아.레이먼킴) (KR2),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_인물리뷰.맛피아.레이먼킴.KR2_var2.릴스_감자과자.X_1P__260916_제과_문형민,362,8,1062.0,0
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0916_먹스타형_블트스틱출시 (맛피아.레이먼킴) (KR2),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_레시피.맛피아.레이먼킴.KR2_main.릴스_피자.X_1P__260916_제과_피재은,3636,83,25102.0,3
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0918_님스초코컵BP (맛피아) (KR1),[26.09]F_V_BT틱_전환_블트스틱출시_고객후기형_님스초코컵BP.맛피아.KR1_var4.릴스_감튀신상.X_1P__260918_제과_피재은,159,3,530.0,0
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0918_미틀리에BP_블트스틱출시 (맛피아) (KR1),[26.09]F_V_BT틱_전환_블트스틱출시_제조과정형_미틀리에.맛피아.KR1_var1.릴스_인물후킹.X_1P__260918_제과_문형민,6589,41,18675.0,1
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0910_CS전화네고형_블트스틱출시 (맛피아) (KR1),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_CS전화네고.맛피아.KR1_main.릴스_메인.X_1P__260910_제과_피재은,1364,37,6843.0,1
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0916_인플루언서형_블트스틱출시 (맛피아.레이먼킴) (KR2),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_인물리뷰.맛피아.레이먼킴.KR2_main.릴스_공통.X_1P__260916_제과_문형민,125,5,561.0,0
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0916_인플루언서형_블트스틱출시 (맛피아.레이먼킴) (KR2),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_인물리뷰.맛피아.레이먼킴.KR2_var4.릴스_감튀.X_1P__260916_제과_문형민,1537,19,8426.0,1
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0916_인플루언서형_블트스틱출시 (맛피아.레이먼킴) (KR2),[26.09]F_V_BT틱_전환_블트스틱출시_쩜오건_인물리뷰.맛피아.레이먼킴.KR2_var5.릴스_맛피아.X_1P__260916_제과_문형민,278,6,1062.0,0
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0911_치약BP/비빔밥BP_블트스틱출시 (맛피아) (신규),[26.09]F_V_BT틱_전환_블트스틱출시_기타_치약BP.맛피아.KR1_var2.릴스_메인.X_1P_김소희_260911_제과_피재은,1151,15,7951.0,0
2026-09-18,(NEW) [제과_블트하]_블트깡출시_전환_video,0918_님스초코컵BP (맛피아) (KR1),[26.09]F_V_BT틱_전환_블트스틱출시_고객후기형_님스초코컵BP.맛피아.KR1_var8.릴스_고양이귀.X_1P__260918_제과_피재은,76,1,421.0,0
